id,timestamp,url,ipaddress,useragent,movie
2b58c5e6-868d-4a0a-ba90-8397772dc2d6,6:05:10,https://ucoz.com,210.51.238.102,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20120427 Firefox/15.0a1,"Monster, The"
327458d2-6426-472e-9b6f-bfbe0473b5b4,8:28:57,https://ucoz.com,78.245.31.120,Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko Firefox/11.0,"Run of the Country, The"
84adc7fc-9846-4dba-bb71-4ca495d06d8e,13:45:35,http://com.com,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/11.04 Chromium/14.0.825.0 Chrome/14.0.825.0 Safari/535.1",Buying the Cow
553837ab-9c38-4a6b-9c1e-594594a2269c,17:36:25,http://google.com.au,84.23.82.104,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20130406 Firefox/23.0,"Life Less Ordinary, A"
ad9ba948-786e-432e-8e84-585c10522a9a,16:58:40,https://salon.com,129.215.16.102,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; ko-kr) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",Dancing at Lughnasa
29670903-089e-445b-a48e-4b5cd0d6f56c,6:10:28,https://ucoz.com,72.145.229.92,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.1 Safari/535.1",Lemora: A Child's Tale of the Supernatural
57099b29-bffe-466d-8782-c7c53c372581,4:10:58,http://surveymonkey.com,,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.809.0 Safari/535.1",Only Daughter
305f8af8-ea70-4ec9-b8b2-a3baa318c564,14:55:41,https://ucoz.com,109.29.29.220,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Slackware/Chrome/12.0.742.100 Safari/534.30",Steamboy (Suchîmubôi)
5d0c2bcf-9bd7-402b-82ae-ce852e483397,17:11:08,http://google.com.au,190.94.21.170,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1062.0 Safari/536.3","Invisible Man Returns, The"
41ef1e36-1499-4e9d-aaea-46a0ac32ba5c,18:01:33,https://arizona.edu,29.120.77.201,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24",Love's Long Journey
f7fbc351-b8c2-47e3-91c8-7ec2edba33c8,11:45:34,http://bloglovin.com,211.216.99.82,"Mozilla/5.0 (Windows NT 6.1; en-US) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.750.0 Safari/534.30",Earth Girls Are Easy
e82a406b-a6ec-4ee6-a18e-b85a53bb6454,19:42:43,http://surveymonkey.com,114.254.207.9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36",Buying the Cow
1bc0ea04-9ed8-4c5f-8602-d66e55aa40c1,17:35:20,http://mapy.cz,214.106.120.139,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.36 Safari/535.7","Ator, the Fighting Eagle (Ator l'invincibile)"
62cfb9ae-16d9-4917-804b-8e3d8fc6d4f2,6:57:13,https://ucoz.com,241.240.104.112,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1","Magic of Méliès, The (magie Méliès, La)"
f0c4bd30-1cbc-4e2e-86df-bd987080ec9e,22:34:02,http://mapy.cz,58.251.223.144,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/11.04 Chromium/14.0.803.0 Chrome/14.0.803.0 Safari/535.1","Ator, the Fighting Eagle (Ator l'invincibile)"
8f4618e8-1180-401f-a755-d632595fb187,4:36:14,http://surveymonkey.com,33.142.32.141,"Mozilla/5.0 (Windows NT) AppleWebKit/534.20 (KHTML, like Gecko) Chrome/11.0.672.2 Safari/534.20","Last Time I Saw Archie, The"
6ce149ce-1399-4066-90fc-7c876bd78d81,11:22:39,https://salon.com,5.36.111.27,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2224.3 Safari/537.36","Thirst for Love, The (Ai no kawaki)"
995716a0-d445-43e3-bcae-dd5abd6c2360,9:59:35,http://mapy.cz,220.242.116.32,Mozilla/5.0 (X11; FreeBSD amd64) AppleWebKit/536.5 (KHTML like Gecko) Chrome/19.0.1084.56 Safari/1EA69,Trembling Before G-d
efcb885b-7bae-4cb0-98be-7d1a44cce680,8:52:59,https://google.cn,151.48.46.76,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19","Laughing Policeman, The"
b5939a31-a6c4-497d-bf52-6e4c5ddae09b,13:49:58,http://com.com,234.249.96.127,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.13 (KHTML, like Gecko) Chrome/24.0.1284.0 Safari/537.13","Panic in Needle Park, The"
36fc4f9d-0c27-4c9b-875c-db65aaa800ab,11:16:58,https://usgs.gov,215.111.224.230,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20130406 Firefox/23.0,Little Manhattan
132e80fe-f43f-4561-9589-e32d2ce0be56,2:46:11,http://surveymonkey.com,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.814.0 Safari/535.1",Only Daughter
8f041323-27b9-4b4a-9511-9ef91eb9cc3e,12:47:29,http://bloglovin.com,250.222.42.179,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.517 Safari/537.36","Thirst for Love, The (Ai no kawaki)"
852ae0aa-13eb-47d0-9f02-b6f3354111aa,16:25:26,http://surveymonkey.com,133.116.211.247,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.790.0 Safari/535.1",Hell Is Sold Out
3f453ea2-fc8b-4339-99c3-4811bdbdc7d5,0:15:23,https://salon.com,85.12.71.2,"Mozilla/5.0 (X11; Linux amd64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.24 Safari/535.1","Run of the Country, The"
422b38c3-ee51-4bcb-87f3-23dddb51f68b,15:24:17,http://bloglovin.com,33.96.97.136,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2225.0 Safari/537.36","Ator, the Fighting Eagle (Ator l'invincibile)"
df70aad7-dcf1-4174-8fda-647e826d7e2a,0:09:55,https://usgs.gov,236.74.116.136,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; de-de) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16",Being Julia
acdfa079-6a7e-4184-bbe9-259a5c67c65d,18:18:06,https://google.cn,62.94.85.48,"Mozilla/5.0 (Macintosh; AMD Mac OS X 10_8_2) AppleWebKit/535.22 (KHTML, like Gecko) Chrome/18.6.872","Thirst for Love, The (Ai no kawaki)"
c5fdd62d-c6eb-47b3-bc73-d6499b85f5be,22:05:31,http://google.com.au,187.78.135.84,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.04 Chromium/17.0.963.65 Chrome/17.0.963.65 Safari/535.11","Magic of Méliès, The (magie Méliès, La)"
693813f9-8bd9-4f51-9469-c98263f6a806,13:41:54,https://arizona.edu,174.130.89.103,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.13+ (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",All About the Feathers (Por Las Plumas)
4dc3ce54-0eb5-4dcd-8984-574133732865,15:45:24,https://google.cn,36.71.219.201,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/535.20 (KHTML, like Gecko) Chrome/19.0.1036.7 Safari/535.20",Being Julia
40d1e6f0-ae53-4a2c-858b-f1cb34f8ccac,8:54:08,https://ucoz.com,193.101.45.115,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.864.0 Safari/535.2","Life Less Ordinary, A"
9af1fd42-5f81-4163-940d-4c21d0542559,15:14:48,https://arizona.edu,79.82.70.115,Mozilla/5.0 (Windows NT 6.1; rv:15.0) Gecko/20120716 Firefox/15.0a2,Carmen Comes Home (Karumen kokyo ni kaeru)
53f6bfd5-078e-4588-b72d-07a3844a1465,19:21:41,http://com.com,182.139.116.96,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.2 Safari/537.36",Apache
a473aadb-9e2d-4b30-bf60-c4f469d25194,22:56:32,https://arizona.edu,55.23.52.184,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.834.0 Safari/535.1",Being Julia
9e829cb5-5650-4d1e-9600-6f8b70901d15,19:59:35,http://bloglovin.com,27.89.146.40,"Mozilla/5.0 (X11; CrOS i686 12.433.216) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.105 Safari/534.30",Invincible
cc532d6b-4860-4fe8-8dba-2526afa4a39d,18:23:18,http://mapy.cz,151.156.74.84,"Mozilla/5.0 (X11; FreeBSD i386) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2","Run of the Country, The"
d3a39175-ea6e-40bb-b07a-7a8352ec1e25,9:32:31,http://bloglovin.com,135.45.174.13,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20130406 Firefox/23.0,Eerie Tales (Unheimliche Geschichten)
1c371885-00a6-446e-a0ef-1ae36c0933a8,4:40:51,https://usgs.gov,70.43.223.200,Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20130328 Firefox/21.0,Earth Girls Are Easy
0c65da60-1f0e-47b0-a080-f1d14ffb6e76,7:04:31,http://google.com.au,17.43.194.9,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/12.0.702.0 Safari/534.24","Magic of Méliès, The (magie Méliès, La)"
928fcb6a-ab74-4c07-9d4c-9455b8fbb302,2:05:21,https://google.cn,12.49.47.121,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5; de-de) AppleWebKit/534.15+ (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",Little Manhattan
77fd59e7-da50-4f14-a98a-6fe81e5750fc,20:43:05,https://arizona.edu,243.250.104.152,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24","Panic in Needle Park, The"
2cbf6da0-4a4c-411d-af76-ca47343df234,2:07:04,https://usgs.gov,91.246.55.132,"Mozilla/5.0 (X11; CrOS i686 4319.74.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36","Laughing Policeman, The"
57846c10-5032-4a8d-8de1-ba9c500b8ac0,18:04:57,https://google.cn,82.40.195.208,Mozilla/5.0 (Macintosh; I; Intel Mac OS X 11_7_9; de-LI; rv:1.9b4) Gecko/2012010317 Firefox/10.0a4,Dolls and Angels
f922b2a7-7f1c-49ef-8099-0b5f3a8c3a52,23:33:44,https://arizona.edu,160.23.245.142,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; zh-cn) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",How Wang-Fo Was Saved (Comment Wang-Fo fut sauvé)
e9e959f1-8c8e-46a8-96df-d945230aeb16,9:38:55,http://com.com,,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.810.0 Safari/535.1",Happy People: A Year in the Taiga
15c304bd-54fd-4cc5-ba1e-351fa4efa828,21:36:45,https://usgs.gov,104.193.200.203,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.13 (KHTML, like Gecko) Chrome/24.0.1290.1 Safari/537.13","Chambre en ville, Une (Room in Town, A)"
1d31bf31-5bfd-4dcc-9b1e-93d18139c542,2:21:56,https://arizona.edu,125.209.173.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30","Magic of Méliès, The (magie Méliès, La)"
3fc342e3-52ad-4855-bf9f-40d33b3bcd8f,13:53:06,https://usgs.gov,141.63.121.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/537.13 (KHTML, like Gecko) Chrome/24.0.1290.1 Safari/537.13","Ator, the Fighting Eagle (Ator l'invincibile)"
f2e34899-1132-433c-b8b3-438aef149abb,16:46:19,https://google.cn,40.54.82.226,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20130330 Firefox/21.0,Only Daughter
5fb51faa-849e-46ce-9a14-78f999e7f27f,3:54:04,https://arizona.edu,86.114.29.33,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/12.0.702.0 Safari/534.24",Carmen Comes Home (Karumen kokyo ni kaeru)
fcf65d6c-a60e-4aa3-8f56-2a7d5835444d,1:23:49,http://bloglovin.com,61.190.175.18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/535.20 (KHTML, like Gecko) Chrome/19.0.1036.7 Safari/535.20",Dancing at Lughnasa
f8d841ce-65cd-49d4-a1c9-b643b4e4a0ce,21:56:56,http://mapy.cz,140.43.237.80,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:15.0) Gecko/20100101 Firefox/15.0.1,All About the Feathers (Por Las Plumas)
997682bd-0ec3-44f9-a2d3-084fd9a12afa,22:17:56,https://arizona.edu,92.233.160.110,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.792.0 Safari/535.1",Who's the Man?
42557c39-8490-4542-acf8-e67207815028,19:08:56,https://ucoz.com,218.41.108.52,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.803.0 Safari/535.1",Steamboy (Suchîmubôi)
1c9f067e-217a-40c6-8633-42967be87a18,16:04:16,http://surveymonkey.com,48.83.138.243,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2; nb-no) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16",Dancing at Lughnasa
c45f9145-aca5-41d5-b45c-1f8d12bc3f44,9:22:02,https://salon.com,243.68.143.7,Mozilla/5.0 (X11; Linux x86_64; rv:28.0) Gecko/20100101 Firefox/28.0,How Wang-Fo Was Saved (Comment Wang-Fo fut sauvé)
6ba89fe8-dd4f-4638-820b-15ee63c65a60,23:15:13,http://bloglovin.com,24.94.19.1,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3_1 like Mac OS X; zh-cn) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8G4 Safari/6533.18.5",On the Line
cfd0adca-d08d-4eb2-a6fd-876950deeaed,11:17:42,http://mapy.cz,,Mozilla/5.0 (Windows NT 6.3; rv:36.0) Gecko/20100101 Firefox/36.0,Branded
14f7d2bb-1fe0-49f0-8973-02578f3f2f44,17:37:37,https://ucoz.com,152.253.10.139,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.810.0 Safari/535.1",Carmen Comes Home (Karumen kokyo ni kaeru)
21e63dac-87ec-4319-bc09-dc72bf12c784,3:06:14,https://salon.com,78.221.202.142,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; zh-cn) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",On the Line
ee223fc3-ef6e-4d6d-8816-1a9deb7e0f07,8:27:14,https://ucoz.com,25.169.234.128,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.45 Safari/535.19","Panic in Needle Park, The"
693c86cf-dc4f-479d-b181-b20b1da0f862,6:34:39,https://usgs.gov,162.127.74.1,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.94 Safari/537.4","Late Show, The"
3e4fecb4-5cb5-4d61-b30c-81028afcb351,14:24:36,https://google.cn,66.73.159.178,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.6 Safari/537.11","City of Sadness, A (Bei qing cheng shi)"
406ee89b-6c85-412f-9a98-d28fdadb19a3,13:07:35,http://google.com.au,35.88.14.67,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/18.6.872.0 Safari/535.2 UNTRUSTED/1.0 3gpp-gba UNTRUSTED/1.0",Trembling Before G-d
05c6e53e-ec37-41bc-9e7f-01aa8b72b999,5:32:04,http://bloglovin.com,48.146.51.206,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.702.0 Chrome/12.0.702.0 Safari/534.24","Magic of Méliès, The (magie Méliès, La)"
9d431dd2-591d-4b7e-9361-b22c69e4dfa0,13:29:29,http://surveymonkey.com,48.223.223.8,"Mozilla/5.0 (X11; CrOS i686 12.0.742.91) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.93 Safari/534.30",Buying the Cow
bb24d8d2-1b48-4544-9c0e-ff946206a7f9,18:23:33,http://com.com,191.231.210.88,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3_1 like Mac OS X; zh-cn) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8G4 Safari/6533.18.5",Being Julia
ba0578fe-283f-4c1e-b50f-7991cdaf297d,10:17:42,http://com.com,29.211.129.248,"Mozilla/5.0 (Windows; U; Windows NT 6.0; tr-TR) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5","Laughing Policeman, The"
a7193590-6b99-4264-9b7b-27864aca92f0,12:12:09,http://mapy.cz,57.0.195.6,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",Being Julia
759b2981-91e7-49b4-842a-9e24f5171d22,9:13:37,https://google.cn,164.157.79.15,"Mozilla/5.0 ArchLinux (X11; U; Linux x86_64; en-US) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.60 Safari/534.30","Invisible Man Returns, The"
457ac8ac-9327-4b16-bdb6-66e654ef69a4,3:53:19,https://ucoz.com,240.59.79.218,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; fr-ch) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4","Last Time I Saw Archie, The"
e7420c86-d2d6-49ad-b3bf-0e29c2272026,2:31:38,http://google.com.au,142.210.17.20,"Mozilla/5.0 (Windows; U; Windows NT 6.1; ja-JP) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",Steamboy (Suchîmubôi)
e26b4e48-f224-45ee-b40a-690292e34e7d,0:38:40,https://usgs.gov,99.50.181.227,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10; rv:33.0) Gecko/20100101 Firefox/33.0,Little Manhattan
88a46713-2638-4cdd-a1c0-6e978b7fa3d0,6:31:04,https://arizona.edu,82.39.117.74,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/535.20 (KHTML, like Gecko) Chrome/19.0.1036.7 Safari/535.20",Hell Is Sold Out
4aa52660-6adf-4ea7-aeeb-7b101adee74d,0:12:24,https://usgs.gov,185.38.102.238,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3",Being Julia
8f8c2678-3d37-4db5-a92c-fc70c30378b0,11:49:46,https://usgs.gov,21.99.69.182,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:22.0) Gecko/20130328 Firefox/22.0,Hell Is Sold Out
1bd41191-8a1e-458c-bf12-0a4e87364c5d,10:40:26,http://google.com.au,74.163.117.30,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; de) AppleWebKit/528.4+ (KHTML, like Gecko) Version/4.0dp1 Safari/526.11.2",Only Daughter
48275440-d553-4c5c-9b20-12ce039de693,7:12:27,https://google.cn,66.132.167.147,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; da-dk) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1","Last Time I Saw Archie, The"
78b7991c-fdd9-4585-8473-e91465f2d0b6,18:32:58,http://com.com,202.211.47.125,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.812.0 Safari/535.1","Panic in Needle Park, The"
9418ee15-ec4d-4c46-80ad-4d759be3aeb0,4:19:47,https://arizona.edu,,Mozilla/5.0 (X11; Mageia; Linux x86_64; rv:10.0.9) Gecko/20100101 Firefox/10.0.9,Double Indemnity
d41e5aae-0d66-4688-afff-96795501b3e4,12:03:40,http://mapy.cz,,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:25.0) Gecko/20100101 Firefox/29.0,Love's Long Journey
83c3330d-ad5f-4aed-a3e9-4d7784312fd2,18:37:05,http://com.com,200.17.150.92,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:21.0) Gecko/20100101 Firefox/21.0,Drumline
c80cce07-2c53-44d8-8734-7c956140a8be,19:08:38,https://google.cn,19.179.84.210,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.8 (KHTML, like Gecko) Chrome/17.0.940.0 Safari/535.8",Branded
d2880df8-0dac-40a0-9dca-5c324a12e85b,22:57:25,https://google.cn,57.231.233.107,Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/13.0.1,Steamboy (Suchîmubôi)
83e837f5-948e-4313-bd28-ca2ae7c145da,22:35:41,http://bloglovin.com,228.249.78.232,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",Who's the Man?
e6e10469-aa96-4f7d-bcde-5d5993edbcdf,17:15:59,https://google.cn,216.157.168.28,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Slackware/Chrome/12.0.742.100 Safari/534.30",Bedrooms & Hallways
575ceb5b-de21-4832-9689-5635558572e8,10:23:07,https://google.cn,253.160.124.101,"Mozilla/5.0 (Windows; U; Windows NT 6.1; cs-CZ) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",Fetishes
07aa7b60-2d0b-4b06-bf9b-b0606ace2632,17:49:39,http://com.com,118.6.144.115,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; ko-kr) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",Eerie Tales (Unheimliche Geschichten)
d683e14f-6e24-4462-8728-e632e78cddd6,14:32:30,https://salon.com,12.122.29.141,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.8 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.8","Dish & the Spoon, The"
e72787d4-2465-4bab-b5b0-9b05581e172d,12:58:54,http://google.com.au,232.213.181.46,"Mozilla/5.0 (X11; CrOS i686 2268.111.0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11","Last Time I Saw Archie, The"
4c5a9aa0-bdb4-4c71-8066-9ac0535e726c,22:52:30,https://salon.com,135.35.42.160,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.10 Chromium/17.0.963.65 Chrome/17.0.963.65 Safari/535.11",The Seven Males
c7bce4ac-5266-4d45-bfc8-fba21a2c1ae7,3:15:19,https://usgs.gov,77.162.98.76,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.1 Safari/535.1",Legal Deceit
ee63fe12-1426-4e4c-a5d6-d298dfc2bed5,6:06:45,http://google.com.au,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",Eerie Tales (Unheimliche Geschichten)
29b5b65f-21b9-406d-8b46-63c9f108a5dc,4:17:47,http://com.com,190.222.5.205,Mozilla/5.0 (Windows NT 6.1; rv:14.0) Gecko/20120405 Firefox/14.0a1,"Law of Desire (Ley del deseo, La)"
eb5fffcc-525e-49bb-ab14-e6f128f62d00,19:34:23,http://mapy.cz,82.11.32.175,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.19 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.19","Last Time I Saw Archie, The"
c2d53bfd-5496-4619-9110-4c30e0a27458,3:56:27,https://salon.com,220.54.168.203,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/10.04 Chromium/14.0.813.0 Chrome/14.0.813.0 Safari/535.1",Double Indemnity
02dd8d21-b660-44d8-b0f1-5dcf52e0184d,21:36:32,https://salon.com,16.171.181.131,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.68 Safari/534.30",Dolls and Angels
2b845a30-9961-40c7-8128-0852c8c272cc,23:22:38,https://google.cn,196.208.121.119,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",Summer of '04 (Sommer '04)
d514a324-9a22-4b77-9495-916acc9e7f68,22:52:12,http://bloglovin.com,208.253.206.225,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:25.0) Gecko/20100101 Firefox/29.0,"Program, The"
f390ad26-321f-4322-98fe-8f08b13fad8c,9:52:02,http://mapy.cz,14.176.39.115,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",How Wang-Fo Was Saved (Comment Wang-Fo fut sauvé)
1bb65819-c53c-484e-9ae6-50cad1bf1d50,6:40:44,http://google.com.au,41.33.77.135,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:25.0) Gecko/20100101 Firefox/25.0,"Life Less Ordinary, A"
60f3240e-1232-46c4-9750-12ab5facc802,10:50:47,http://bloglovin.com,181.96.254.118,Mozilla/6.0 (Macintosh; I; Intel Mac OS X 11_7_9; de-LI; rv:1.9b4) Gecko/2012010317 Firefox/10.0a4,Buying the Cow
da788016-72c4-47bc-863c-452038a97b9d,12:45:27,https://salon.com,226.152.8.216,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5; ar) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",The Seven Males
